pincode,city,avg_rainfall,heavy_rain_days,avg_wind_speed,avg_pressure,storm_days,avg_aqi,disruption_frequency_score,cluster,zone_risk_tier
644719,Jaipur,11.2,8,14.6,1007.09,4,114.3,0.5898303578681288,1,5
385037,Pune,2.31,6,13.24,1008.73,2,118.97,0.5898572736965155,0,5
552275,Ahmedabad,-6.88,11,13.31,1003.97,4,110.3,0.5898669559127081,1,5
208310,Kolkata,-14.39,14,15.32,1006.89,1,109.31,0.5899024595257373,1,5
362292,Hyderabad,14.19,0,13.33,1010.27,0,129.0,0.5899835052014634,0,5
381819,Kolkata,8.97,14,14.7,1009.18,0,110.33,0.5899886335297201,1,5
775933,Pune,0.89,0,19.16,1011.26,2,127.01,0.5900540005116602,0,5
462351,Ahmedabad,-4.01,9,14.88,1003.87,1,116.02,0.5900922121226545,0,5
512160,Hyderabad,14.68,6,14.28,1009.0,0,121.04,0.5902016757344113,0,5
437978,Lucknow,27.56,9,17.89,1009.04,0,117.04,0.5902061831382415,1,5
662761,Ahmedabad,13.79,15,14.35,1008.12,2,107.05,0.5902186038177963,1,5
773452,Pune,-2.29,0,15.13,1007.25,0,129.05,0.5902408244110652,0,5
376021,Delhi,9.57,1,11.14,1009.86,0,127.73,0.590313609745001,0,5
276827,Chennai,9.65,10,23.15,1008.65,4,111.74,0.5903265979753672,1,5
141814,Bengaluru,2.71,10,16.05,1012.35,2,113.76,0.59041806259301,1,5
180951,Pune,17.33,2,16.63,1005.2,0,126.44,0.5905036283903304,0,5
192318,Lucknow,-8.42,8,15.02,1006.1,0,118.45,0.5905356018550535,0,5
785386,Delhi,10.13,0,15.75,1007.35,0,129.13,0.590602093579051,0,5
372427,Kolkata,10.91,10,15.87,1009.69,0,115.81,0.590656665872119,0,5
690579,Pune,-12.63,0,20.73,1012.34,0,129.17,0.5907995533027248,0,5
224582,Bengaluru,-8.94,5,21.24,1012.19,0,122.51,0.5908157825777074,0,5
188425,Bengaluru,13.63,12,21.92,1014.58,0,113.18,0.5908308670067606,1,5
665979,Pune,14.9,0,17.96,1011.64,0,129.2,0.5909095531255596,0,5
255875,Jaipur,31.66,4,20.61,1006.03,1,122.87,0.5909270182630206,0,5
880879,Lucknow,35.46,12,17.56,1004.27,0,113.21,0.5909695101800309,1,5
424620,Bengaluru,-7.52,4,19.61,1015.86,2,121.88,0.5909721930329124,0,5
163029,Ahmedabad,3.05,12,18.45,1008.58,3,110.24,0.591080018575088,1,5
705822,Pune,-1.16,4,10.63,1006.64,2,121.93,0.5912158546980357,0,5
770030,Chennai,-8.53,23,15.92,1006.28,7,91.6,0.591223960050779,1,5
495490,Jaipur,-3.9,0,12.52,1012.12,3,126.28,0.5912867822716117,0,5
351974,Bengaluru,-1.62,16,25.01,1012.05,2,105.97,0.5913833986769035,1,5
883997,Bengaluru,-0.37,1,20.73,1010.4,0,127.98,0.5914449181554573,0,5
991884,Chennai,-1.78,17,20.25,1007.14,1,105.65,0.5914565250219509,1,5
262520,Ahmedabad,-8.3,9,18.41,1014.33,1,116.32,0.5914837090649594,0,5
274421,Hyderabad,-6.79,6,18.39,1003.32,0,121.33,0.5915259574190472,0,5
799080,Kolkata,-20.11,11,15.58,1012.16,0,114.68,0.5915778618037362,0,5
639403,Pune,-2.36,3,20.99,1009.39,3,122.36,0.5916730308005124,0,5
561239,Lucknow,-8.21,5,22.41,1010.29,0,122.71,0.5917387696362509,0,5
423139,Hyderabad,10.54,9,17.31,1010.56,2,115.39,0.5917903663619032,1,5
189110,Jaipur,-0.28,9,11.29,1009.48,0,117.4,0.5918371699427859,0,5
291267,Pune,8.12,6,16.72,1002.66,0,121.4,0.5918510674789672,0,5
931131,Pune,6.28,9,18.47,1010.12,3,114.41,0.591858118955584,1,5
302957,Kolkata,7.9,0,17.39,1008.54,4,125.41,0.5918906727385783,0,5
195763,Ahmedabad,-8.52,16,19.05,1008.83,5,103.08,0.5918907311846029,1,5
350405,Ahmedabad,7.11,24,12.86,1008.83,0,97.41,0.5919001993688751,1,5
188501,Chennai,0.18,18,20.68,1010.76,5,100.42,0.5919206175033976,1,5
282480,Kolkata,6.38,12,15.93,1006.49,0,113.44,0.5920333184284233,1,5
499534,Pune,-1.6,0,15.23,1012.95,1,128.44,0.5920397106259492,0,5
843167,Delhi,2.34,10,16.43,1006.33,0,116.13,0.5921281373969297,0,5
769987,Delhi,14.87,5,12.43,1009.25,0,122.8,0.5921530037238375,0,5
888047,Hyderabad,-2.76,2,15.97,1006.85,0,126.81,0.5922062649674276,0,5
806423,Pune,-6.52,0,20.6,1009.59,1,128.49,0.5922636840195905,0,5
296059,Pune,12.75,5,19.49,1010.8,2,120.83,0.592263762230194,1,5
340174,Ahmedabad,-7.89,10,13.54,1007.65,2,114.16,0.5922694877832777,0,5
424703,Chennai,7.11,16,20.7,1006.81,5,103.17,0.5922984477668705,1,5
598369,Jaipur,-25.2,4,15.34,1006.52,5,119.17,0.5923049251976719,0,5
596171,Chennai,14.33,20,14.95,1013.82,4,98.84,0.5923356568136764,1,5
183840,Jaipur,-2.82,1,7.96,1006.18,0,128.19,0.5924177826733124,0,5
769180,Lucknow,7.03,11,21.6,1004.54,0,114.86,0.592419439455713,1,5
787247,Chennai,1.96,14,11.68,1008.64,6,104.88,0.5925100287710644,1,5
597635,Delhi,-3.11,3,18.49,1009.5,0,125.55,0.5925130796273618,0,5
370413,Ahmedabad,-6.4,12,18.0,1011.83,1,112.56,0.5925548190170409,1,5
214176,Ahmedabad,12.31,20,12.21,1008.57,4,98.89,0.5925706757751276,1,5
153097,Ahmedabad,10.35,25,16.19,1008.08,2,94.24,0.5926313438292669,1,5
890200,Chennai,7.43,13,21.02,1004.81,5,107.27,0.5927572966933026,1,5
641455,Delhi,17.98,2,13.6,1011.43,0,126.94,0.5927998313398907,0,5
292930,Lucknow,3.23,9,10.78,1009.76,0,117.62,0.5928344375356565,0,5
252640,Kolkata,3.87,6,17.3,1003.58,1,120.63,0.5928695798792969,0,5
963994,Hyderabad,-2.16,8,14.31,1005.84,0,118.97,0.5929343390686881,0,5
405986,Hyderabad,1.78,0,11.25,1010.05,0,129.64,0.5929529383238099,0,5
689485,Delhi,20.41,8,19.53,1006.0,0,118.99,0.5930038285598045,1,5
598820,Lucknow,-0.89,9,14.5,1013.47,0,117.68,0.5931180398217707,0,5
203896,Kolkata,6.53,5,11.69,1011.24,0,123.01,0.5931184381340274,0,5
238595,Pune,-0.27,4,16.89,1008.56,0,124.35,0.5931416023472157,0,5
234913,Kolkata,-15.4,2,14.86,1006.11,0,127.05,0.5932627660002697,0,5
385353,Lucknow,-3.41,8,13.88,1009.16,0,119.05,0.5932685891291514,0,5
525151,Chennai,16.76,2,18.01,1008.97,2,125.06,0.593339217127361,0,5
997734,Bengaluru,6.2,9,17.79,1006.6,0,117.73,0.5933511431200309,0,5
294851,Lucknow,0.06,2,15.19,1003.91,1,126.07,0.5933681764367587,0,5
738551,Chennai,-1.44,13,17.77,1004.93,5,107.42,0.593459096034133,1,5
841296,Chennai,6.24,8,19.83,1006.51,2,117.09,0.5934788577887806,1,5
177101,Hyderabad,13.46,5,12.42,1009.8,0,123.12,0.5935856549208453,0,5
853305,Hyderabad,1.82,9,18.56,1012.7,0,117.78,0.5935881658498772,0,5
909000,Lucknow,-0.85,1,21.21,1014.22,0,128.45,0.5935976823164111,0,5
477496,Delhi,-1.66,0,12.55,1008.71,0,129.8,0.5936672690230377,0,5
229545,Delhi,-5.61,1,16.66,1007.57,0,128.47,0.5936924237443687,0,5
901561,Kolkata,-1.5,7,12.42,1010.14,3,117.48,0.593731352787226,0,5
170559,Hyderabad,25.51,4,10.67,1011.02,2,122.52,0.5938915770937838,0,5
889743,Jaipur,10.55,4,18.52,1010.93,3,121.53,0.5939745973965964,1,5
774558,Ahmedabad,-2.63,9,13.57,1009.5,5,112.89,0.5940668171172062,1,5
934794,Lucknow,6.22,4,18.94,1015.73,1,123.58,0.5941636513084314,0,5
476710,Kolkata,-10.63,14,15.48,1010.78,3,108.25,0.5941932217904263,1,5
555851,Ahmedabad,18.53,8,14.51,1008.42,1,118.27,0.5942889428317297,0,5
106918,Chennai,-5.05,8,22.41,1007.24,4,115.27,0.5943089097228784,1,5
819335,Lucknow,5.22,2,11.49,1008.62,0,127.28,0.5943435338336263,0,5
452058,Kolkata,27.89,5,13.96,1007.85,0,123.3,0.5944198729241122,0,5
409698,Jaipur,-3.46,16,12.02,1012.74,0,108.63,0.5944248460744237,1,5
794963,Ahmedabad,8.42,22,10.78,1009.16,2,98.66,0.5945702053612507,1,5
348728,Chennai,5.37,7,13.38,1010.77,4,116.67,0.5945948530675953,1,5
342924,Chennai,-13.31,9,19.7,1007.94,5,113.07,0.5949109721211624,1,5
429287,Chennai,-1.6,17,20.25,1004.2,4,103.41,0.5949144869627612,1,5
473023,Bengaluru,9.49,11,21.45,1014.28,1,114.41,0.594951164551389,1,5
936821,Chennai,16.98,19,17.63,1008.77,3,101.76,0.5950023188417667,1,5
591798,Bengaluru,3.89,5,16.83,1008.36,1,122.43,0.5950196041480396,0,5
132699,Chennai,5.7,14,17.38,1009.79,4,107.44,0.5950746157480893,1,5
211954,Ahmedabad,10.44,13,17.44,1011.25,0,112.78,0.5950801115118929,1,5
213355,Kolkata,3.5,9,13.23,1007.27,1,117.13,0.5951842050440735,0,5
645583,Hyderabad,13.03,3,18.85,1013.23,0,126.14,0.5952065002854002,0,5
993892,Chennai,1.33,21,24.28,1007.97,3,99.14,0.5952098821256848,1,5
617488,Kolkata,8.6,5,11.55,1007.79,0,123.47,0.5952245019174945,0,5
500773,Jaipur,12.1,14,14.15,1004.7,1,110.49,0.5952816427744736,1,5
203398,Ahmedabad,19.05,22,17.8,1012.11,1,99.82,0.5952820008868008,1,5
789880,Chennai,4.46,18,13.91,1005.65,3,103.16,0.5952882672811566,1,5
581906,Chennai,-3.62,16,20.07,1007.53,5,103.83,0.5953385351627624,1,5
882354,Hyderabad,-6.4,1,13.54,1008.18,0,128.83,0.59534842141271,0,5
445658,Ahmedabad,12.93,19,13.06,1008.91,3,101.84,0.5953679122659417,1,5
851763,Ahmedabad,0.15,13,18.42,1009.93,4,108.85,0.5954307925548518,1,5
428429,Kolkata,19.51,12,10.94,1009.89,2,112.2,0.5954878261350091,1,5
405925,Lucknow,-15.58,9,17.53,1010.18,3,115.2,0.5954913803542928,1,5
455168,Chennai,-3.83,22,17.61,1001.3,7,93.87,0.5955195017967784,1,5
794083,Chennai,8.7,9,23.99,1008.64,6,112.21,0.595547153663296,1,5
335217,Chennai,17.48,9,18.38,1009.14,2,116.22,0.595565672895768,1,5
887842,Ahmedabad,1.09,11,17.74,1009.12,0,115.56,0.595608974791775,0,5
396020,Jaipur,-1.94,10,19.37,1005.09,2,114.91,0.5956945938955505,1,5
584125,Kolkata,4.31,16,11.9,1002.49,2,106.93,0.5957855421317685,1,5
533174,Chennai,-20.03,21,18.2,1008.61,5,97.27,0.59579740954852,1,5
413388,Pune,-9.79,9,10.6,1011.99,0,118.34,0.5961400918143259,0,5
871153,Chennai,-6.11,15,18.67,1007.29,3,107.38,0.5962977971268051,1,5
575682,Jaipur,-1.42,0,13.94,1009.19,0,130.39,0.5963585691394123,0,5
779414,Lucknow,-13.75,0,15.81,1008.48,0,130.4,0.5963867324150564,0,5
454245,Jaipur,5.19,4,16.73,1009.55,3,122.06,0.5964002442828579,0,5
467544,Delhi,-7.9,11,18.64,1004.41,0,115.75,0.5964744924677564,0,5
362874,Pune,-4.07,3,20.2,1009.17,0,126.43,0.5965233704590004,0,5
567896,Lucknow,-1.3,6,20.01,1014.61,0,122.44,0.596602154410452,0,5
593393,Pune,-10.57,1,13.68,1008.71,0,129.12,0.5966462655742488,0,5
795978,Lucknow,-15.08,14,11.93,1010.38,0,111.79,0.596687210405987,0,5
863611,Ahmedabad,5.47,15,15.43,1006.45,2,108.47,0.5967272269845663,1,5
910894,Bengaluru,6.85,9,23.12,1012.31,0,118.49,0.5968265711679266,1,5
757246,Jaipur,12.94,0,11.41,1004.45,0,130.49,0.5968418617802543,0,5
144887,Jaipur,10.5,5,14.11,1008.98,0,123.83,0.5968684228869408,0,5
262325,Chennai,8.18,25,18.23,1008.07,4,93.18,0.5969180823726358,1,5
354235,Chennai,0.87,15,14.75,1008.52,1,109.52,0.59696452803726,1,5
938202,Hyderabad,-10.04,5,14.17,1009.89,0,123.91,0.5972341953106254,0,5
462974,Hyderabad,10.27,10,20.84,1012.65,1,116.26,0.5972764942473558,1,5
884256,Delhi,16.79,0,16.03,1010.3,1,129.59,0.5972901930584587,0,5
168872,Chennai,-9.78,19,15.88,1011.38,4,101.27,0.5973220980454067,1,5
656837,Delhi,7.21,5,20.48,1007.39,0,123.93,0.5973228560706687,0,5
565504,Delhi,-6.32,4,15.65,1010.88,0,125.28,0.5973795520633072,0,5
811444,Hyderabad,13.45,2,16.48,1006.91,2,126.0,0.5976275702462623,0,5
369437,Chennai,-8.25,16,15.94,1014.3,4,105.36,0.5977675609982256,1,5
550797,Chennai,1.67,10,15.13,1012.73,6,111.37,0.5978095499662399,1,5
329437,Chennai,-1.51,22,19.36,1013.4,5,96.39,0.5978756912445161,1,5
533914,Jaipur,10.46,5,19.32,1008.46,2,122.05,0.5978760934087556,1,5
720859,Hyderabad,20.36,4,17.56,1006.96,0,125.45,0.598140380957412,0,5
978146,Hyderabad,-19.36,6,17.88,1012.16,0,122.83,0.5983751461828252,0,5
737846,Lucknow,3.26,14,18.49,1008.78,0,112.17,0.5983952165574058,1,5
578344,Chennai,26.44,13,10.7,1007.58,5,108.5,0.5984121480922505,1,5
735863,Ahmedabad,-4.93,16,15.63,1009.1,3,106.51,0.5984167008823799,1,5
426053,Pune,-13.45,0,17.95,1005.88,0,130.87,0.5985421011416059,0,5
942956,Chennai,13.96,9,15.48,1009.03,4,114.87,0.5985452905919267,1,5
797492,Hyderabad,7.03,0,16.27,1009.28,3,127.87,0.5985673936032975,0,5
405663,Ahmedabad,15.78,13,13.5,1014.52,4,109.56,0.5986797636134744,1,5
811027,Chennai,-6.11,13,15.32,1006.05,3,110.57,0.5987171340934327,1,5
498249,Lucknow,13.3,7,13.1,1008.72,0,121.58,0.5987551542352919,0,5
517035,Mumbai,8.25,25,20.71,1013.01,6,91.58,0.5987781318438344,1,5
100096,Jaipur,14.16,7,18.77,1008.14,0,121.59,0.5987798939617304,0,5
827143,Delhi,-3.04,0,12.82,1007.77,0,130.93,0.5988390839545351,0,5
587282,Chennai,13.7,5,20.4,1008.6,6,118.3,0.5989878007274041,1,5
200992,Lucknow,4.45,16,12.04,1009.92,0,109.65,0.5990586174219701,1,5
704663,Ahmedabad,11.97,9,16.83,1007.51,3,115.98,0.5990643858298225,1,5
138328,Hyderabad,-4.05,2,12.98,1008.4,3,125.31,0.5990650839472471,0,5
787757,Lucknow,5.06,7,13.77,1004.53,0,121.65,0.59907308995786,0,5
316656,Kolkata,-3.59,10,17.26,1014.78,4,113.68,0.5991974527181394,1,5
241403,Chennai,9.7,15,14.67,1006.65,4,107.07,0.5994920408196591,1,5
483542,Delhi,3.93,12,14.64,1005.22,3,112.09,0.5995667533873911,1,5
409477,Hyderabad,9.61,8,14.12,1009.78,0,120.42,0.5995690663138676,0,5
585556,Bengaluru,7.5,7,16.47,1013.02,3,118.76,0.599570901094934,1,5
323508,Lucknow,-2.49,4,15.74,1006.21,0,125.76,0.5995765282670853,0,5
808446,Jaipur,-11.26,0,15.51,1010.51,0,131.1,0.5996278786327144,0,5
141406,Jaipur,3.88,21,11.92,1010.15,0,103.12,0.5997107107472326,1,5
765905,Kolkata,11.69,11,18.57,1002.99,0,116.46,0.5997327217054906,1,5
203225,Pune,-5.37,8,23.33,1012.21,3,117.46,0.5997459165572415,1,5
506637,Bengaluru,-15.78,0,13.57,1011.17,0,131.14,0.5998081657230768,0,5
802371,Kolkata,0.51,9,15.55,1008.53,1,118.15,0.5998258169845252,0,5
418319,Ahmedabad,-3.31,20,17.12,1008.92,1,103.5,0.5999180352231246,1,5
142213,Chennai,0.45,12,19.46,1015.25,5,110.18,0.5999596574005231,1,5
293743,Chennai,2.07,15,22.31,1007.95,3,108.18,0.5999925423446263,1,5
239136,Kolkata,-4.82,6,17.12,1008.82,1,122.18,0.5999936073580665,0,5
940247,Bengaluru,9.07,0,16.44,1011.55,3,128.22,0.6001681654043333,0,5
785611,Jaipur,8.6,8,18.43,1013.66,2,118.56,0.6001853428872286,1,5
703634,Hyderabad,-5.47,1,19.97,1006.42,0,129.9,0.6002223148078478,0,5
310416,Hyderabad,5.51,1,11.95,1008.74,0,129.9,0.6002345612142302,0,5
809176,Lucknow,8.58,7,18.99,1004.76,4,117.91,0.6002458251037563,1,5
622864,Kolkata,9.43,12,17.43,1004.75,2,113.24,0.6002507203032837,1,5
253999,Delhi,-18.42,7,16.24,1007.44,3,118.91,0.6002823149481935,0,5
382154,Lucknow,-6.36,1,20.84,1006.7,1,128.92,0.6003054734210082,0,5
497519,Ahmedabad,-10.12,19,20.06,1009.51,1,104.93,0.6003367943658645,1,5
570711,Pune,1.58,0,15.86,1008.25,0,131.26,0.6003431438458715,0,5
511484,Jaipur,-10.79,0,12.71,1012.43,0,131.28,0.6004112979385361,0,5
696557,Ahmedabad,-10.89,7,13.97,1007.96,0,121.95,0.6004329987955142,0,5
111091,Jaipur,-2.35,10,22.72,1006.3,1,116.95,0.6004333828952788,1,5
177103,Hyderabad,20.24,0,15.87,1008.99,0,131.29,0.6004587186484148,0,5
755395,Chennai,-8.21,16,15.69,1007.38,7,102.97,0.6005201749274602,1,5
735988,Ahmedabad,-0.31,23,13.67,1007.32,2,98.64,0.6005579840166563,1,5
575575,Kolkata,13.44,8,11.81,1007.65,0,120.65,0.6005817986869484,0,5
419588,Hyderabad,3.03,17,17.04,1004.36,0,108.67,0.6006768805505219,1,5
825318,Lucknow,12.46,6,15.41,1008.1,0,123.36,0.6007787321717499,0,5
945742,Ahmedabad,-16.93,10,16.3,1006.79,0,118.03,0.600831733835334,0,5
318572,Lucknow,-1.12,6,15.79,1011.17,0,123.41,0.6010232516147467,0,5
340068,Hyderabad,9.02,9,18.98,1009.05,0,119.42,0.6010856622742673,1,5
399105,Ahmedabad,14.75,12,16.14,1010.08,3,112.43,0.6011210316434192,1,5
662146,Pune,8.42,11,14.78,1011.15,1,115.76,0.6011253415993846,1,5
595631,Chennai,9.22,23,16.42,1006.73,6,94.77,0.6011526675642318,1,5
834815,Hyderabad,13.43,14,12.89,1011.85,0,112.78,0.6012124224708388,1,5
912233,Ahmedabad,-11.62,19,16.29,1007.25,3,103.13,0.60126761086261,1,5
697978,Bengaluru,14.35,4,16.09,1010.11,2,124.14,0.6013032068462681,0,5
568449,Lucknow,7.14,9,17.72,1004.08,0,119.49,0.6014082816954254,0,5
427252,Jaipur,-3.25,6,15.91,1009.28,2,121.5,0.6014184711320836,0,5
901467,Bengaluru,-5.75,5,15.52,1011.69,4,120.87,0.6016271958564517,0,5
188868,Chennai,23.52,19,17.27,1009.46,3,103.26,0.6018505469431765,1,5
289179,Jaipur,0.27,6,13.32,1005.45,0,123.62,0.6019969904202804,0,5
326130,Lucknow,4.38,9,14.65,1011.89,0,119.63,0.6020413007453143,0,5
530849,Jaipur,0.74,7,15.0,1010.62,2,120.31,0.6020811443084692,0,5
736565,Bengaluru,1.35,3,17.04,1010.73,0,127.64,0.6020834268636408,0,5
453961,Bengaluru,4.07,10,12.48,1011.79,2,116.33,0.6021731433320303,1,5
460437,Delhi,-3.75,0,20.25,1004.91,0,131.67,0.6022007267368001,0,5
587002,Lucknow,13.47,3,20.04,1004.68,0,127.67,0.6022072238698143,0,5
205065,Chennai,5.45,13,16.95,1012.85,4,110.34,0.60222051996696,1,5
576919,Bengaluru,6.1,11,19.94,1010.14,2,115.0,0.6022241843731952,1,5
890973,Hyderabad,-11.79,0,15.94,1012.46,0,131.67,0.6022322765547998,0,5
516278,Ahmedabad,12.64,9,13.76,1004.2,2,117.69,0.6022934002257669,1,5
849979,Hyderabad,-5.64,0,15.88,1011.71,0,131.7,0.6023606773788978,0,5
240913,Delhi,-7.42,1,18.48,1005.78,0,130.37,0.6023801483424278,0,5
722795,Ahmedabad,-6.06,11,14.16,1007.81,4,113.04,0.6023803864934811,1,5
711922,Lucknow,2.46,10,12.11,1011.24,0,118.38,0.6024330703559938,0,5
449218,Chennai,-1.41,15,18.48,1010.95,2,109.72,0.6024358558440178,1,5
811451,Bengaluru,12.66,2,11.78,1011.07,1,128.06,0.6024696331607206,0,5
812591,Ahmedabad,-8.01,2,16.03,1001.2,1,128.06,0.6024872988610596,0,5
402630,Chennai,9.26,14,20.58,1003.43,5,108.07,0.602519867106232,1,5
728950,Pune,6.29,8,17.15,1013.08,0,121.08,0.6025868246071979,0,5
533108,Jaipur,10.55,8,16.67,1005.86,4,117.09,0.6026051493754769,1,5
105447,Kolkata,16.39,1,11.67,1008.23,1,129.43,0.6026382626813676,0,5
774396,Kolkata,16.92,6,14.36,1010.18,0,123.77,0.6026861144218317,0,5
466346,Hyderabad,13.93,9,18.92,1008.92,0,119.78,0.6027127707420816,1,5
895216,Ahmedabad,-16.79,7,15.55,1005.27,0,122.45,0.6027448552920187,0,5
394620,Kolkata,-3.05,7,17.6,1004.05,0,122.46,0.6027601006544437,0,5
398987,Bengaluru,-22.78,4,17.64,1011.85,1,125.46,0.6027730321356499,0,5
461899,Kolkata,5.21,9,12.76,1007.98,0,119.8,0.6028114637312059,0,5
183927,Delhi,-12.02,9,14.48,1014.47,0,119.81,0.602866466000655,0,5
596864,Ahmedabad,13.21,11,18.33,1007.91,0,117.16,0.6029146196336734,1,5
239816,Chennai,5.59,17,15.2,1011.53,2,107.17,0.6029787575220235,1,5
810032,Lucknow,9.75,12,13.59,1009.01,0,115.85,0.6030340669430234,1,5
600149,Ahmedabad,8.32,13,16.33,1010.04,1,113.52,0.6030433886576364,1,5
371306,Ahmedabad,-12.61,11,19.58,1004.98,2,115.19,0.6030528158454345,1,5
694316,Chennai,26.44,20,18.91,1007.53,3,102.19,0.6030913925026892,1,5
260422,Chennai,0.24,8,20.01,1009.29,3,118.22,0.6031941590401552,1,5
428399,Pune,9.09,5,22.19,1009.44,0,125.23,0.6032452857219658,0,5
607259,Pune,9.63,0,17.8,1010.11,2,129.91,0.6033310768784934,0,5
826847,Jaipur,8.52,0,17.29,1009.17,0,131.93,0.603386860973019,0,5
672661,Jaipur,23.01,8,15.59,1009.21,4,117.26,0.6033986585993646,1,5
786041,Kolkata,-2.29,2,11.49,1001.37,1,128.29,0.6035306557135431,0,5
860413,Bengaluru,-14.07,5,17.75,1013.97,1,124.29,0.603534318291624,0,5
496583,Pune,-3.89,10,14.17,1010.61,0,118.66,0.6036850357390274,0,5
529068,Delhi,4.63,0,15.7,1004.53,0,132.02,0.6038115641061994,0,5
148205,Hyderabad,0.22,2,18.02,1007.45,1,128.38,0.6039197551066486,0,5
284084,Ahmedabad,-8.69,17,16.7,1003.54,4,105.38,0.6039483990451046,1,5
588003,Bengaluru,20.95,6,21.08,1010.84,4,120.07,0.6040402041726239,1,5
249005,Ahmedabad,10.71,14,12.44,1005.35,2,111.42,0.6041051804334525,1,5
821673,Chennai,3.82,3,17.83,1009.24,1,127.09,0.6041261659384268,0,5
621718,Kolkata,1.04,8,11.09,1004.0,0,121.44,0.6041923998750013,0,5
293862,Jaipur,-8.53,0,18.15,1009.49,0,132.11,0.6042166957570091,0,5
544730,Chennai,8.88,10,16.08,1006.24,7,111.79,0.604287206657318,1,5
195620,Hyderabad,-4.1,0,15.81,1007.57,0,132.13,0.6043219822614911,0,5
324875,Pune,0.94,0,22.79,1010.01,2,130.13,0.6043274289362923,0,5
141880,Chennai,9.12,10,17.97,1010.05,5,113.82,0.6044110013851429,1,5
576877,Hyderabad,-3.71,11,14.51,1006.91,3,114.5,0.604491726532515,1,5
812597,Pune,-7.08,8,14.12,1009.89,1,120.53,0.6046292534540638,0,5
363807,Pune,-4.43,7,19.15,1011.45,0,122.87,0.6046423942835595,0,5
800305,Ahmedabad,-2.37,21,18.14,1008.84,0,104.23,0.6047685173684371,1,5
842287,Kolkata,4.98,15,12.3,1009.03,3,109.23,0.6047757819933597,1,5
388204,Hyderabad,-1.32,0,20.25,1007.94,0,132.25,0.6048795483439128,0,5
273021,Lucknow,3.64,1,14.31,1006.12,1,129.93,0.6049288191618116,0,5
812048,Bengaluru,30.85,6,19.47,1013.58,1,123.28,0.6049932987367954,0,5
289934,Pune,-2.05,0,17.96,1008.75,0,132.29,0.605048013795095,0,5
642491,Kolkata,12.3,14,12.79,1013.2,0,113.63,0.6051047656552568,1,5
185965,Ahmedabad,13.62,19,17.12,1011.58,0,106.97,0.6051220830295714,1,5
816116,Chennai,23.05,14,17.66,1012.6,4,109.64,0.6051413954133456,1,5
966630,Hyderabad,9.03,4,12.82,1008.33,0,126.98,0.6051760462994326,0,5
934692,Ahmedabad,-10.61,11,19.86,1009.14,0,117.66,0.6052413366194573,0,5
350280,Jaipur,15.12,0,21.39,1010.06,3,129.34,0.6052876364632993,0,5
809217,Delhi,-6.16,9,13.7,1010.77,2,118.35,0.6053083883167869,0,5
710805,Kolkata,3.0,4,15.71,1012.77,1,126.02,0.605336716156557,0,5
317221,Chennai,28.87,9,18.44,1009.78,4,116.36,0.6053885477488081,1,5
264631,Pune,4.42,6,17.25,1008.52,4,120.37,0.6053963102753278,1,5
789461,Chennai,8.34,11,15.83,1008.14,5,112.7,0.6054120114210351,1,5
506145,Bengaluru,15.2,13,19.87,1012.48,2,113.04,0.6054398192471157,1,5
700081,Delhi,12.06,12,16.53,1010.07,1,115.38,0.6054453424953186,1,5
994905,Pune,1.61,0,22.49,1006.83,0,132.38,0.6054689734333176,0,5
967823,Chennai,-14.68,16,11.8,1013.09,6,105.07,0.6055653260501498,1,5
361250,Hyderabad,10.35,2,14.84,1008.37,0,129.74,0.6055945429093,0,5
274418,Lucknow,-0.81,11,13.29,1006.0,0,117.75,0.6056394030451869,0,5
358421,Bengaluru,-11.0,1,14.49,1009.08,3,128.1,0.6057137815678435,0,5
223119,Chennai,7.91,20,17.22,1007.46,6,99.79,0.6058009816174174,1,5
714923,Delhi,-12.92,9,17.86,1005.38,0,120.46,0.605817933279456,0,5
386886,Kolkata,25.19,4,8.72,1010.63,0,127.13,0.6058483675360103,0,5
712546,Pune,24.81,9,15.05,1010.8,0,120.49,0.6059588624523187,0,5
479580,Delhi,-4.41,0,14.32,1005.65,0,132.49,0.6059834602999769,0,5
641218,Ahmedabad,16.47,13,15.01,1004.85,0,115.18,0.6060652875411991,1,5
162036,Chennai,-7.75,16,17.07,1009.06,5,106.19,0.6061276013463034,1,5
829987,Ahmedabad,5.61,22,20.34,1014.69,4,99.2,0.6061816450435324,1,5
910143,Ahmedabad,8.76,14,11.94,1007.93,2,111.87,0.6061926391245935,1,5
488539,Delhi,-3.25,3,13.84,1009.66,0,128.54,0.6062016807095626,0,5
162969,Ahmedabad,11.24,1,12.14,1011.47,0,131.21,0.6062279858953812,0,5
722999,Kolkata,13.01,8,14.22,1008.37,0,121.89,0.606250722824744,0,5
155642,Hyderabad,14.45,5,15.91,1012.75,0,125.89,0.6062932652926957,0,5
681128,Delhi,25.91,12,19.26,1009.96,1,115.56,0.606304205037286,1,5
702593,Chennai,6.98,16,14.33,1010.3,6,105.24,0.6063471718322959,1,5
256464,Pune,8.31,5,18.16,1013.57,1,124.91,0.6063646678241151,0,5
354367,Chennai,0.63,11,13.81,1007.24,6,111.91,0.6063682307554886,1,5
621533,Ahmedabad,-4.57,14,17.22,1006.95,0,113.93,0.60644874524121,1,5
510997,Hyderabad,-9.04,7,15.91,1008.56,2,121.28,0.6065425837539523,0,5
